Silva	I-per
Brazil	B-geo
Bolivia	B-geo
Mercosur	B-geo
1991	B-time
Paraguay	B-org
President	B-per
Nicanor	I-per
Duarte	I-per
Brazil	B-org
Argentina	B-org
Indonesia	B-geo
Aceh	B-geo
midnight	B-time
Saturday	I-time
1657	B-time
UTC	I-time
Indian	B-geo
Ocean	I-geo
Banda	B-geo
Aceh	I-geo
Aceh	B-geo
December	B-time
26	I-time
U.S.	B-org
Geological	I-org
Survey	I-org
Indian	B-geo
Ocean	I-geo
Aceh	B-geo
U.S.	B-org
President	B-per
Bush	I-per
Social	B-org
Security	I-org
70th	B-time
anniversary	I-time
Senator	B-per
John	I-per
Kerry	I-per
Spanish	B-obj
Saturday	B-time
Senator	B-per
Ken	I-per
Salazar	I-per
Colorado	B-geo
Saturday	B-time
President	B-per
Bush	I-per
few	B-time
decades	I-time
Social	B-org
Security	I-org
African	B-gpe
Gulf	B-geo
of	I-geo
Aden	I-geo
Yemen	B-geo
Yemeni	B-gpe
Somalia	B-geo
Somalians	B-per
Somalia	B-geo
Yemeni	B-gpe
U.N.	B-org
High	I-org
Commissioner	I-org
for	I-org
Refugees	I-org
Afghanistan	B-geo
Afghan	B-gpe
1990s	B-time
Abdul	B-org
Saboor	I-org
Farid	I-org
Wednesday	B-time
Kabul	B-org
Mr.	B-per
Farid	I-per
Afghanistan	B-geo
one	B-time
1992	B-time
Afghan	B-gpe
Thursday	B-time
Kabul	B-org
Taleban	B-org
British	B-gpe
British	B-gpe
Afghanistan	B-geo
NATO	B-org
Taleban	B-org
Iraq	B-geo
Sunday	B-time
Baghdad	B-geo
Baquba	B-geo
Balad	B-per
Ruz	I-per
Saturday	B-time
U.S.	B-geo
Baiji	B-geo
Iraq	B-geo
Ibrahim	B-per
Ali	I-per
al-Nuimei	I-per
Kirkuk	B-geo
Saddam	B-per
Hussein	I-per
Tuesday	B-time
Western	B-org
diplomat	I-org
Baathist	B-org
United	B-org
States	I-org
Government	I-org
Wednesday	B-time
May	B-time
14	I-time
Endangered	B-obj
Species	I-obj
Act	I-obj
Bush	B-per
Paul	B-per
Sisco	I-per
Iranian	B-gpe
U.N.	B-org
International	I-org
Atomic	I-org
Energy	I-org
Agency	I-org
Iran	B-geo
Saturday	B-time
Iranian	B-gpe
August	B-time
6	I-time
United	B-org
Nations	I-org
Iran	B-org
Arak	B-geo
U.N.	B-org
Security	I-org
Council	I-org
Iran	B-org
United	B-org
States	I-org
Iran	B-org
Iran	B-org
Iraq	B-geo
U.S.	B-geo
Donald	B-per
Rumsfeld	I-per
American	B-gpe
Baghdad	B-geo
Shi'ite	B-org
Balad	B-geo
Ruz	I-geo
Baghdad	B-geo
Abu	B-per
Musab	I-per
al-Zarqawi	I-per
American	B-gpe
western	B-geo
Baghdad	I-geo
Mr.	B-per
Rumsfeld	I-per
U.S.	B-org
Mosul	B-geo
Baghdad	B-geo
Iraqi	B-org
Iraqi	B-org
Prime	B-per
Iyad	B-per
Allawi	I-per
Nigerian	B-gpe
Polish	B-gpe
Niger	B-gpe
Polish	B-gpe
Sunday	B-time
Thursday	B-time
Warri	B-geo
oil-rich	B-org
Niger	B-gpe
Delta	B-org
Nigeria	B-org
almost	B-time
U.S.	B-org
Treasury	I-org
Palestinian	B-gpe
Hamas	B-org
Sunday	B-time
KindHearts	B-org
Hamas	B-org
U.S.	B-org
2001	B-time
KindHearts	B-org
Web	B-obj
KindHearts	B-org
Hamas	B-org
Palestinian	B-gpe
U.S.	B-org
Israel	B-org
Israeli	B-gpe
China	B-geo
Beijing	B-geo
Olympic	B-event
Games	I-event
China	B-geo
Olympic	B-event
Liu	B-per
Shaowu	I-per
Wednesday	B-time
Athens	B-org
Greece	B-geo
Olympic	B-event
Games	I-event
2004	B-time
International	B-org
Olympic	I-org
Committee	I-org
Olympic	B-event
Olympic	B-event
China	B-org
Tibet	B-geo
International	B-org
Obesity	I-org
Task	I-org
Force	I-org
VOA	B-org
Carol	B-per
Pearson	I-per
Australian	B-gpe
Iraq	B-geo
World	B-org
Vision	I-org
Australia	I-org
Tim	B-per
Costello	I-per
Iraq	B-geo
Iraq	B-geo
Mr.	B-per
Costello	I-per
Iraq	B-geo
Margaret	B-per
Hassan	I-per
Iraqi	B-org
Mohammed	B-per
Hushiar	I-per
September	B-time
Mosul	B-geo
Bush	B-per
Iraqi	B-gpe
New	B-org
York	I-org
Times	I-org
Secretary	B-per
State	B-per
Condoleezza	I-per
Rice	I-per
Iraq	B-org
President	B-per
Jalal	I-per
Talabani	I-per
Friday	B-time
Ms.	B-per
Rice	I-per
Vice	B-per
President	I-per
Dick	I-per
Cheney	I-per
White	B-org
House	I-org
Adil	B-per
Abdul	I-per
Mahdi	I-per
Shi'ite	B-org
Iraqi	B-gpe
U.S.	B-geo
Iraqis	B-gpe
American	B-gpe
Baghdad	B-geo
Iraqi	B-org
Iraqis	B-gpe
Israeli	B-gpe
Prime	B-per
Minister	I-per
Ehud	I-per
Olmert	I-per
Palestinian	B-gpe
President	B-per
Mahmoud	I-per
Abbas	I-per
Wednesday	B-time
Jerusalem	B-geo
Palestinian	B-gpe
Saeb	B-per
Erekat	I-per
Israeli	B-gpe
Palestinian	B-gpe
Mr.	B-per
Olmert	I-per
between	B-time
Mr.	B-per
Olmert	I-per
Kadima	B-org
Party	I-org
September	B-time
November	B-time
's	B-time
end	I-time
Afghanistan	B-geo
Afghan	B-gpe
Taleban	B-org
Taleban	B-org
Thursday	B-time
Chakul	B-geo
Helmand	B-geo
Later	B-time
Taleban	B-org
U.S.	B-org
Taleban	B-org
Thursday	B-time
U.S.	B-org
Khost	B-geo
Afghan	B-gpe
Taleban	B-org
Afghan	B-gpe
Britain	B-geo
Iran	B-geo
Sunday	B-time
Conservative	B-org
Party	I-org
British	B-gpe
Iraq	B-geo
Afghanistan	B-geo
Iran	B-geo
13	B-time
British	B-gpe
Monday	B-time
Iran	B-geo
U.S.	B-geo
California	B-geo
Santa	B-geo
Barbara	I-geo
Saturday	B-time
morning	I-time
Friday	B-time
May	B-time
5	I-time
Iraqi	B-gpe
Prime	B-per
Nouri	B-per
al-Maliki	I-per
Saddam	B-geo
Hussein	I-geo
Saddam	B-geo
Moqtada	B-geo
Saddam	B-geo
Saddam	B-geo
Sunni	B-geo
Arab	I-geo
Tuesday	B-time
Sunni	B-geo
Arab	I-geo
Saddam	B-geo
Afghanistan	B-geo
Nuristan	B-geo
Province	I-geo
Afghans	B-gpe
in	B-time
Kamdesh	B-time
Nuristan	B-geo
Province	I-geo
Afghans	B-gpe
More	B-time
than	I-time
three	I-time
U.S.-led	B-time
coalition	I-time
Taleban	B-org
Afghanistan	B-org
September	B-time
parliamentary	I-time
vote	I-time
Kandahar	B-geo
Province	I-geo
Russian	B-gpe
Mstislav	B-per
Rostropovich	I-per
80th	B-time
birthday	I-time
celebration	I-time
Moscow	B-geo
second	B-time
time	I-time
Thursday	B-time
February	B-time
Russian	B-gpe
Russian	B-gpe
President	B-per
Vladimir	I-per
Putin	I-per
Rostropovich	B-per
Rostropovich	B-per
Galina	B-per
Vishnevskaya	I-per
Soviet	B-geo
Union	I-geo
1974	B-time
Russia	B-geo
Soviet	B-geo
Union	I-geo
U.S.	B-org
Google	B-org
California	B-geo
Internet	B-obj
Mountain	B-geo
View	I-geo
California	B-geo
California	B-geo
Google	B-org
Israeli	B-gpe
Prime	B-per
Minister	I-per
Ariel	I-per
Sharon	I-per
Gaza	B-geo
Strip	I-geo
West	B-org
Bank	I-org
enclaves	I-org
Monday	B-time
Gaza	B-geo
Gaza	B-geo
West	B-geo
Bank	I-geo
July	B-time
starting	I-time
date	I-time
Israeli	B-gpe
West	B-org
Bank	I-org
Palestinian	B-gpe
Jenin	B-geo
today	B-time
Islamic	B-geo
Jihad	I-geo
Israeli	B-gpe
American	B-gpe
Andre	B-per
Agassi	I-per
Delray	B-event
Beach	I-event
International	I-event
Florida	B-geo
Friday	B-time
Spain	B-gpe
Guillermo	B-per
Garcia-Lopez	I-per
Spaniard	B-gpe
Xavier	B-per
Malisse	I-per
Belgium	B-gpe
Malisse	B-per
Florian	B-per
Mayer	I-per
Germany	B-gpe
Tommy	B-per
Haas	I-per
Germany	B-gpe
Luxembourg	B-gpe
Gilles	B-per
Muller	I-per
Haas	B-per
American	B-gpe
Vince	B-per
Spadea	I-per
Lee	B-per
Hyung-taik	I-per
South	B-geo
Korea	I-geo
United	B-org
Nations	I-org
Syrian	B-gpe
Lebanese	B-gpe
Prime	B-per
Rafik	B-per
Hariri	I-per
Syrian	B-gpe
U.N.	B-org
Vienna	B-geo
Wednesday	B-time
Austrian	B-gpe
Sunday	B-time
Damascus	B-org
Syria	B-geo
Syria	B-org
February	B-time
14	I-time
Beirut	B-geo
Mr.	B-per
Hariri	I-per
U.N.	B-org
October	B-time
Syrian	B-gpe
Lebanese	B-gpe
U.N.	B-org
Security	I-org
Council	I-org
Syria	B-org
Syria	B-org
Lebanon	B-geo
U.S.	B-org
Senator	B-per
-	B-org
Hillary	B-per
Rodham	I-per
Clinton	I-per
Iowa	B-geo
Washington	B-geo
D.C.	B-geo
Senator	B-per
Clinton	I-per
New	B-geo
York	I-geo
2006	B-time
Iowa	B-geo
2008	B-time
U.S.	B-geo
Iowa	B-geo
Mrs.	B-per
Clinton	I-per
2000	B-time
Senate	B-org
Los	B-geo
Angeles	I-geo
Hollywood	B-geo
Mrs.	B-per
Clinton	I-per
Burmese	B-gpe
Aung	B-per
San	I-per
Suu	I-per
Kyi	I-per
Saturday	B-time
United	B-org
Nations	I-org
Aung	B-per
San	I-per
Suu	I-per
Kyi	I-per
Saturday	B-time
Rangoon	B-geo
Vijay	B-per
Nambiar	I-per
U.N.	B-per
Secretary-General	B-org
Ban	B-per
Ki-moon	I-per
Nobel	B-obj
release	B-time
November	I-time
13	I-time
from	I-time
more	I-time
than	I-time
seven	I-time
Burma	B-geo
Nambiar	B-per
Saturday	B-time
Burma	B-org
Pakistani	B-gpe
al-Qaida	B-org
Afghan	B-gpe
Monday	B-time
Peshawar	B-geo
Pakistani	B-org
al-Qaida	B-org
North	B-geo
Waziristan	I-geo
Afghanistan	B-geo
Muhsin	B-per
Musa	I-per
Matwali	I-per
Atwah	I-per
1998	B-time
U.S.	B-org
Kenya	B-geo
Tanzania	B-geo
United	B-geo
States	I-geo
eastern	B-geo
Sudan	I-geo
Eritrea	B-geo
Eastern	B-org
Front	I-org
Friday	B-time
Thursday	B-time
Barka	B-geo
Valley	I-geo
Tokar	B-geo
Port	B-per
Sudan	B-gpe
Red	B-geo
Sea	I-geo
French	B-gpe
Friday	B-time
Tokar	B-geo
Sudanese	B-gpe
February	B-time
Eastern	B-org
Front	I-org
Benedict	B-per
XVI	I-per
Italian	B-gpe
L'Aquilla	B-geo
Italian	B-gpe
Tuesday	B-time
L'Aquilla	B-geo
13th	B-time
century	I-time
Santa	B-geo
Maria	I-geo
di	I-geo
Collemaggio	I-geo
basilica	I-geo
Benedict	B-per
Onna	B-geo
April	B-time
6	I-time
Abruzzo	B-geo
Italian	B-gpe
U.S.	B-org
Afghanistan	B-geo
Taleban	B-org
six	B-time
to	I-time
nine	I-time
Lieutenant	B-per
General	I-per
David	I-per
Barno	I-per
Saturday	B-time
Taleban	B-org
Afghanistan	B-geo
General	B-per
Barno	I-per
Taleban	B-org
Afghanistan	B-gpe
September	B-time
18	I-time
one	B-time
Germany	B-geo
Saturday	B-time
Berlin	B-org
Wall	I-org
Germany	B-geo
Helmut	B-per
Kohl	I-per
U.S.	B-geo
George	B-per
Herbert	I-per
Walker	I-per
Bush	I-per
Mikhail	B-per
Gorbachev	I-per
Berlin	B-geo
Germany	B-geo
Chancellor	B-per
Kohl	I-per
Germany	B-geo
Germans	B-gpe
II	B-event
Germany	B-geo
1961	B-time
Iron	B-org
Curtain	I-org
democratic	B-geo
West	I-geo
November	B-time
9	I-time
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,	I-time
